country,year,population,gdp_usd,gdp_per_capita_usd,inflation_rate,unemployment_rate,life_expectancy,hdi,co2_tonnes_per_capita,economic_growth_rate
Indonesia,2020,228000000,13998516000000,61397,0.52,5.66,76.6,0.848,13.58,7.02
Indonesia,2020,1106000000,56951258000000,51493,3.24,14.58,64.4,0.674,10.12,7.29
Indonesia,2020,1204000000,73738980000000,61245,4.99,12.02,83.4,0.704,4.14,3.46
Indonesia,2020,280000000,11698960000000,41782,2.18,12.54,72.3,0.623,0.53,8.67
Indonesia,2020,1307000000,97683873000000,74739,7.02,2.14,63.0,0.76,8.82,-1.11
Indonesia,2020,821000000,26111084000000,31804,9.66,4.78,74.1,0.944,4.15,-2.35
Indonesia,2020,951000000,1558689000000,1639,4.3,10.79,62.1,0.562,1.06,7.54
Indonesia,2020,802000000,7503512000000,9356,2.38,11.83,65.5,0.771,10.75,5.13
Indonesia,2020,253000000,15129906000000,59802,6.66,17.98,64.1,0.848,16.45,8.92
Indonesia,2020,488000000,13738176000000,28152,3.24,16.28,78.1,0.596,12.32,0.58
Indonesia,2020,248000000,3794400000000,15300,7.42,6.5,83.5,0.841,3.7,3.41
Indonesia,2020,14000000,621894000000,44421,-0.49,16.12,76.4,0.71,1.26,5.6
Saudi Arabia,2020,1102000000,32848416000000,29808,8.1,2.72,72.0,0.834,15.9,7.53
Saudi Arabia,2020,248000000,6163048000000,24851,8.88,8.04,68.7,0.558,5.39,4.51
Saudi Arabia,2020,10000000,739640000000,73964,6.05,15.26,66.2,0.654,13.06,0.24
Saudi Arabia,2020,827000000,19527951000000,23613,8.36,6.07,63.0,0.95,10.57,1.42
Saudi Arabia,2020,458000000,32940276000000,71922,-0.81,14.82,67.0,0.8,16.57,-1.54
Saudi Arabia,2020,1115000000,62337420000000,55908,11.1,8.55,76.7,0.864,7.61,-1.7
Saudi Arabia,2020,50000000,619050000000,12381,11.06,9.71,74.7,0.608,10.96,2.28
Saudi Arabia,2020,1341000000,18314037000000,13657,10.44,9.55,68.7,0.904,4.28,8.53
Saudi Arabia,2020,814000000,13009348000000,15982,7.28,17.75,81.2,0.697,5.49,3.1
Saudi Arabia,2020,1029000000,19648755000000,19095,2.7,5.3,69.7,0.719,12.29,7.05
Saudi Arabia,2020,316000000,17849260000000,56485,0.79,14.49,63.7,0.915,5.81,5.36
Saudi Arabia,2020,1365000000,18348330000000,13442,7.76,14.34,68.2,0.731,12.05,5.55
Saudi Arabia,2020,842000000,19122662000000,22711,3.61,12.0,64.1,0.772,8.31,5.21
Saudi Arabia,2020,675000000,5991300000000,8876,7.73,2.5,74.8,0.682,10.5,7.01
Saudi Arabia,2020,175000000,3465700000000,19804,3.71,17.79,69.5,0.615,15.9,0.02
Saudi Arabia,2020,1285000000,99654320000000,77552,8.11,13.16,72.2,0.802,17.79,-1.81
Saudi Arabia,2020,1088000000,22611904000000,20783,1.59,5.89,69.2,0.862,8.89,-2.5
Saudi Arabia,2020,308000000,15269100000000,49575,4.36,2.74,76.4,0.552,8.8,6.94
Saudi Arabia,2020,784000000,59675728000000,76117,8.47,12.76,84.7,0.649,0.54,3.14
Saudi Arabia,2020,654000000,27380364000000,41866,11.64,5.17,76.8,0.899,19.71,1.63
South Africa,2020,865000000,17521440000000,20256,10.9,16.87,73.4,0.934,3.66,4.21
South Africa,2020,1015000000,55861540000000,55036,10.1,16.68,75.5,0.73,13.75,2.98
South Africa,2020,376000000,21818152000000,58027,-0.98,14.22,83.1,0.843,10.88,7.06
South Africa,2020,683000000,44581459000000,65273,2.65,14.56,82.3,0.779,10.8,4.38
South Africa,2020,801000000,52305300000000,65300,4.53,3.11,75.5,0.88,7.38,5.42
South Africa,2020,709000000,46173625000000,65125,1.26,9.13,75.9,0.912,0.91,-1.77
South Africa,2020,399000000,9341787000000,23413,9.3,4.51,74.3,0.674,14.02,2.12
South Africa,2020,563000000,47795322000000,84894,5.91,16.27,81.9,0.769,14.46,8.08
South Africa,2020,1269000000,36916479000000,29091,9.01,3.82,75.1,0.657,10.24,-1.97
South Africa,2020,590000000,40855730000000,69247,5.55,13.61,74.2,0.806,12.89,3.57
South Africa,2020,1059000000,18374709000000,17351,0.11,6.15,62.6,0.905,14.71,1.54
South Africa,2020,1342000000,80278440000000,59820,10.3,5.43,76.9,0.812,6.58,4.62
South Africa,2020,1316000000,58117192000000,44162,0.48,12.43,82.0,0.653,8.13,2.53
South Africa,2020,830000000,51003500000000,61450,8.61,10.32,76.7,0.691,0.54,5.4
South Africa,2020,143000000,6889454000000,48178,10.2,8.72,80.9,0.791,5.5,7.02
South Africa,2020,1141000000,38398073000000,33653,0.77,8.54,72.8,0.559,11.56,-1.02
South Africa,2020,1027000000,13856284000000,13492,4.46,4.51,64.2,0.873,9.48,4.09
South Africa,2020,1045000000,65959355000000,63119,9.49,14.96,64.7,0.578,10.29,8.3
South Africa,2020,1146000000,39151944000000,34164,2.24,17.38,73.9,0.736,16.35,5.56
South Africa,2020,699000000,37715244000000,53956,0.57,3.07,74.8,0.61,9.47,-1.11
Spain,2020,1186000000,42127906000000,35521,9.14,2.71,65.8,0.696,11.85,3.87
Spain,2020,1006000000,6668774000000,6629,2.97,5.73,72.6,0.718,6.97,-0.87
Spain,2020,64000000,261952000000,4093,1.23,5.12,82.1,0.601,15.53,3.97
Spain,2020,69000000,2948232000000,42728,6.97,10.64,84.9,0.702,14.18,-1.43
Spain,2020,763000000,45616718000000,59786,5.93,11.4,63.2,0.645,6.01,3.22
Spain,2020,641000000,32483316000000,50676,11.0,15.29,81.2,0.592,9.58,7.26
Spain,2020,136000000,7723032000000,56787,7.18,3.93,70.2,0.812,14.4,7.88
Spain,2020,1230000000,100300350000000,81545,11.71,7.52,84.4,0.725,13.63,8.96
Spain,2020,948000000,39456708000000,41621,9.92,2.64,84.5,0.881,7.35,8.94
Spain,2020,91000000,6258889000000,68779,10.37,12.72,73.3,0.879,6.48,4.85
Spain,2020,816000000,49844544000000,61084,6.84,4.94,81.6,0.781,15.7,-1.64
Spain,2020,727000000,3978144000000,5472,10.49,5.79,79.8,0.902,6.86,3.78
Spain,2020,1224000000,93836736000000,76664,10.74,16.33,72.7,0.745,1.16,2.18
Spain,2020,419000000,34195847000000,81613,1.82,11.63,63.1,0.951,4.14,-2.59
Spain,2020,1228000000,18206328000000,14826,4.45,3.33,68.6,0.785,3.7,2.89
Spain,2020,995000000,84262570000000,84686,7.63,6.44,66.3,0.741,4.05,3.72
Spain,2020,810000000,23838300000000,29430,1.4,10.47,68.4,0.607,3.14,3.71
Spain,2020,1068000000,88175148000000,82561,11.59,14.59,77.6,0.858,9.22,0.01
Spain,2020,348000000,25562340000000,73455,0.1,12.25,69.1,0.946,3.12,2.89
Spain,2020,263000000,4440492000000,16884,0.67,13.46,80.1,0.614,19.87,-1.2
Netherlands,2020,610000000,24467100000000,40110,2.23,6.07,75.7,0.555,16.22,6.79
Netherlands,2020,42000000,792498000000,18869,8.12,13.52,83.6,0.556,18.29,8.28
Netherlands,2020,753000000,41041512000000,54504,11.59,4.93,70.4,0.744,12.41,3.01
Netherlands,2020,517000000,22123981000000,42793,9.71,9.26,72.3,0.705,11.21,-0.13
Netherlands,2020,995000000,25606325000000,25735,7.75,9.58,63.9,0.606,17.33,6.3
Netherlands,2020,384000000,22363392000000,58238,3.22,12.86,82.0,0.623,14.74,0.38
Netherlands,2020,816000000,33708960000000,41310,0.87,16.36,68.6,0.714,17.0,1.89
Netherlands,2020,1186000000,93125906000000,78521,1.38,9.49,73.7,0.667,19.0,6.14
Netherlands,2020,537000000,16347354000000,30442,5.74,16.02,65.7,0.587,15.53,1.96
Netherlands,2020,571000000,45690849000000,80019,3.48,6.01,63.4,0.702,8.01,-1.54
Netherlands,2020,524000000,13624524000000,26001,10.98,8.58,81.2,0.886,5.49,0.77
Netherlands,2020,985000000,50743260000000,51516,1.17,4.24,71.2,0.729,3.72,5.15
Netherlands,2020,301000000,12012609000000,39909,7.7,17.04,68.2,0.925,15.75,5.17
Netherlands,2020,951000000,48275613000000,50763,11.29,4.84,62.6,0.811,1.77,7.78
Netherlands,2020,632000000,11923944000000,18867,0.28,15.77,64.1,0.621,4.46,-0.07
Netherlands,2020,335000000,25559160000000,76296,10.33,16.73,78.1,0.837,8.93,-0.56
Netherlands,2020,398000000,20198898000000,50751,0.07,3.44,68.5,0.777,1.88,3.75
Netherlands,2020,1026000000,42514362000000,41437,2.84,11.23,65.6,0.709,4.62,6.29
Netherlands,2020,1010000000,24151120000000,23912,8.83,17.07,65.2,0.954,8.91,-2.59
Netherlands,2020,624000000,47744736000000,76514,3.3,13.45,83.0,0.788,15.89,6.29
Turkey,2020,725000000,27718925000000,38233,0.87,6.49,73.5,0.709,6.19,6.33
Turkey,2020,981000000,71396199000000,72779,0.91,17.57,64.7,0.915,19.69,3.79
Turkey,2020,1283000000,26638929000000,20763,9.19,6.65,75.6,0.736,3.7,1.59
Turkey,2020,696000000,13379208000000,19223,0.7,12.99,72.9,0.8,2.99,3.29
Turkey,2020,923000000,45826950000000,49650,6.44,9.59,74.7,0.956,2.73,-2.36
Turkey,2020,721000000,12344962000000,17122,3.05,5.63,66.8,0.84,14.75,8.97
Turkey,2020,1377000000,70688295000000,51335,1.77,2.65,62.5,0.956,17.99,3.4
Turkey,2020,536000000,3969080000000,7405,9.34,13.18,69.7,0.606,0.82,4.99
Turkey,2020,1283000000,36473124000000,28428,6.84,8.54,63.1,0.734,2.68,0.54
Turkey,2020,1205000000,83198020000000,69044,10.61,15.77,78.6,0.934,3.48,5.89
Turkey,2020,1300000000,66137500000000,50875,6.15,3.94,73.5,0.921,14.42,8.16
Turkey,2020,558000000,5664816000000,10152,10.43,5.54,73.2,0.779,14.14,-0.04
Turkey,2020,600000000,29832000000000,49720,-0.46,16.38,72.6,0.953,9.32,3.93
Turkey,2020,1180000000,11160440000000,9458,5.37,10.33,70.1,0.959,6.31,3.38
Turkey,2020,617000000,49597545000000,80385,1.31,14.87,84.6,0.821,6.16,8.31
Turkey,2020,708000000,51793740000000,73155,-0.34,7.16,67.6,0.739,18.19,8.17
Turkey,2020,740000000,1201020000000,1623,5.51,11.89,65.1,0.847,5.68,3.65
Turkey,2020,480000000,40337280000000,84036,5.66,8.33,82.2,0.764,15.45,0.09
Turkey,2020,1038000000,60365928000000,58156,5.86,6.97,71.5,0.558,3.43,0.97
Turkey,2020,1398000000,108613416000000,77692,0.9,17.59,66.9,0.644,13.4,2.47
Nigeria,2020,868000000,64543612000000,74359,2.18,8.2,82.5,0.642,7.99,0.94
Nigeria,2020,232000000,15024320000000,64760,3.64,8.67,79.4,0.688,14.66,5.13
Nigeria,2020,1053000000,25379406000000,24102,3.18,2.32,78.6,0.679,4.23,-0.35
Nigeria,2020,125000000,8862125000000,70897,4.65,4.44,83.0,0.821,11.24,-2.85
Nigeria,2020,9000000,460161000000,51129,8.17,12.91,83.0,0.81,14.63,4.23
Nigeria,2020,236000000,19847600000000,84100,10.99,13.9,70.2,0.802,12.9,-0.96
Nigeria,2020,169000000,10723050000000,63450,7.36,3.02,84.3,0.93,13.32,6.45
Nigeria,2020,1100000000,32338900000000,29399,6.0,2.46,62.5,0.57,14.45,-1.09
Nigeria,2020,1265000000,22128645000000,17493,11.36,7.41,63.0,0.745,18.26,-1.91
Nigeria,2020,262000000,7813364000000,29822,2.15,15.59,62.6,0.776,19.21,5.63
Nigeria,2020,886000000,32020040000000,36140,7.05,15.13,63.7,0.842,17.13,1.17
Nigeria,2020,854000000,40468498000000,47387,10.72,17.58,76.6,0.917,12.42,6.81
Nigeria,2020,1284000000,60661296000000,47244,1.55,16.33,74.6,0.834,4.9,6.68
Nigeria,2020,583000000,9790319000000,16793,9.05,4.96,74.6,0.923,13.3,3.22
Nigeria,2020,1285000000,98416865000000,76589,0.36,9.62,82.9,0.563,14.35,-2.13
Nigeria,2020,1099000000,27178270000000,24730,3.83,16.23,84.6,0.891,5.72,6.29
Nigeria,2020,237000000,9869628000000,41644,8.75,10.32,84.3,0.857,16.3,-2.52
Nigeria,2020,946000000,67751574000000,71619,6.17,17.85,63.2,0.861,16.5,4.84
Nigeria,2020,737000000,6276292000000,8516,3.29,16.31,77.7,0.881,6.86,8.8
Nigeria,2020,311000000,16001883000000,51453,-0.98,10.82,63.2,0.908,15.86,-2.11
USA,2021,23000000,1329538000000,57806,3.82,14.21,83.1,0.626,1.34,6.66
USA,2021,708000000,37503468000000,52971,8.68,13.91,77.9,0.793,1.55,4.69
USA,2021,221000000,13747305000000,62205,10.76,14.22,77.7,0.83,5.77,3.69
USA,2021,9000000,196569000000,21841,3.18,4.96,64.5,0.847,9.13,0.81
USA,2021,1316000000,23299780000000,17705,7.77,16.46,66.3,0.734,1.88,5.82
USA,2021,1151000000,6487036000000,5636,7.29,6.45,78.8,0.566,12.98,0.44
USA,2021,1287000000,36579114000000,28422,10.38,8.19,62.5,0.701,5.64,5.48
USA,2021,682000000,41837290000000,61345,10.01,6.47,82.5,0.931,11.07,-2.58
USA,2021,1079000000,33158749000000,30731,0.74,13.65,64.1,0.681,6.13,-1.12
USA,2021,1320000000,90735480000000,68739,11.82,10.06,83.7,0.659,3.01,0.38
USA,2021,609000000,26962866000000,44274,11.43,8.0,80.0,0.626,10.2,-2.66
USA,2021,946000000,26330964000000,27834,11.5,9.07,83.0,0.929,14.03,0.5
USA,2021,1016000000,32868616000000,32351,10.76,8.36,80.1,0.89,5.58,4.9
USA,2021,1296000000,66584592000000,51377,-0.77,3.1,75.6,0.955,1.87,0.32
USA,2021,901000000,11477839000000,12739,4.52,12.07,74.0,0.575,3.85,8.34
USA,2021,362000000,12684842000000,35041,10.29,2.48,83.1,0.725,4.35,4.57
USA,2021,1180000000,85397780000000,72371,2.29,11.78,76.8,0.552,19.74,0.13
USA,2021,1065000000,86414100000000,81140,9.28,9.66,64.9,0.956,17.45,2.92
USA,2021,667000000,54435204000000,81612,-0.93,7.01,84.5,0.86,3.37,4.79
USA,2021,180000000,11883060000000,66017,6.37,9.79,69.2,0.68,12.54,3.68
China,2021,930000000,36368580000000,39106,9.96,10.56,75.3,0.772,13.63,8.74
China,2021,1356000000,8419404000000,6209,1.92,5.72,73.3,0.824,15.98,0.27
China,2021,395000000,4797670000000,12146,0.17,14.17,62.7,0.554,9.1,6.68
China,2021,551000000,9789066000000,17766,3.56,3.74,65.1,0.63,15.97,5.52
China,2021,482000000,13445872000000,27896,5.77,14.31,77.3,0.904,12.77,2.82
China,2021,273000000,13892970000000,50890,0.67,17.86,81.3,0.687,19.34,4.1
China,2021,1119000000,43314252000000,38708,0.52,7.04,62.9,0.799,15.99,4.33
China,2021,1187000000,45561808000000,38384,7.15,13.9,63.4,0.797,15.76,-2.02
China,2021,602000000,39697686000000,65943,3.76,7.21,64.7,0.82,3.96,3.91
China,2021,565000000,33780785000000,59789,5.38,6.78,78.4,0.699,9.83,1.93
China,2021,300000000,21755700000000,72519,4.55,2.27,70.8,0.608,19.82,4.49
China,2021,1245000000,4101030000000,3294,10.55,2.81,69.9,0.849,14.56,3.66
China,2021,708000000,30616044000000,43243,6.52,8.05,66.8,0.687,16.44,7.29
China,2021,746000000,24093562000000,32297,4.87,16.15,75.9,0.927,15.11,-1.15
China,2021,1029000000,81382581000000,79089,-0.5,5.3,72.2,0.864,4.25,4.85
China,2021,54000000,991224000000,18356,1.03,6.91,63.8,0.881,11.72,6.94
China,2021,962000000,77877748000000,80954,6.24,2.45,83.5,0.679,13.02,7.2
China,2021,838000000,57768368000000,68936,3.48,14.22,80.5,0.923,8.38,1.07
China,2021,1038000000,82501278000000,79481,1.96,14.86,70.9,0.908,16.85,-2.7
China,2021,976000000,14165664000000,14514,11.78,3.3,64.7,0.558,3.8,7.14
India,2021,66000000,2483844000000,37634,3.49,9.35,65.9,0.737,14.84,-2.14
India,2021,669000000,17539842000000,26218,7.06,11.0,68.5,0.696,18.7,2.79
India,2021,595000000,35363230000000,59434,5.12,3.85,75.1,0.936,13.18,-2.95
India,2021,882000000,24142986000000,27373,4.21,12.39,79.7,0.869,3.45,-0.96
India,2021,519000000,1416870000000,2730,7.81,2.03,76.5,0.737,18.93,8.88
India,2021,1341000000,68987745000000,51445,5.2,12.73,78.7,0.588,7.2,0.44
India,2021,1240000000,65568720000000,52878,2.12,17.29,78.8,0.807,11.55,4.81
India,2021,51000000,1447941000000,28391,10.57,9.8,66.6,0.697,14.57,6.42
India,2021,448000000,23261504000000,51923,3.01,3.35,73.7,0.573,9.8,2.81
India,2021,925000000,17424225000000,18837,-0.09,14.04,69.8,0.58,19.38,-1.96
India,2021,964000000,65007340000000,67435,8.03,10.67,71.1,0.853,5.28,5.42
India,2021,864000000,26485056000000,30654,11.84,10.52,64.9,0.604,9.83,6.61
India,2021,1073000000,32626711000000,30407,-0.88,6.63,75.5,0.793,9.51,2.82
India,2021,569000000,7339531000000,12899,2.76,2.7,75.6,0.701,19.64,-2.7
India,2021,853000000,32845618000000,38506,10.07,9.57,66.1,0.908,18.9,4.02
India,2021,1139000000,4929592000000,4328,9.72,11.47,75.8,0.59,11.43,0.56
India,2021,482000000,9058708000000,18794,11.1,6.13,66.6,0.902,10.94,7.52
India,2021,361000000,29538103000000,81823,10.73,8.7,82.4,0.8,7.13,1.27
India,2021,231000000,6442590000000,27890,6.19,3.17,82.8,0.656,6.73,1.63
India,2021,983000000,72849147000000,74109,11.03,3.24,70.1,0.772,10.56,7.49
Germany,2021,1111000000,55956626000000,50366,8.0,9.35,72.0,0.803,10.14,0.75
Germany,2021,670000000,37004770000000,55231,8.93,11.05,71.0,0.753,19.01,5.26
Germany,2021,345000000,15555360000000,45088,0.57,14.05,76.0,0.699,18.77,3.63
Germany,2021,381000000,14746224000000,38704,11.79,4.71,66.6,0.744,6.73,4.06
Germany,2021,221000000,1371526000000,6206,2.79,7.88,83.5,0.571,4.13,1.75
Germany,2021,701000000,55838856000000,79656,10.02,11.31,83.7,0.604,5.65,-0.83
Germany,2021,639000000,28163925000000,44075,1.89,7.01,81.8,0.913,13.83,1.76
Germany,2021,130000000,7197320000000,55364,7.84,3.34,69.8,0.663,3.54,-1.67
Germany,2021,472000000,36100920000000,76485,10.27,11.75,69.4,0.685,18.09,-1.34
Germany,2021,241000000,8806863000000,36543,11.3,6.37,84.0,0.671,2.44,0.85
Germany,2021,1153000000,93844976000000,81392,0.85,17.54,68.0,0.835,17.61,6.14
Germany,2021,278000000,21759616000000,78272,7.48,9.18,64.6,0.883,18.93,-2.55
Germany,2021,164000000,4202664000000,25626,6.36,13.11,84.3,0.878,8.03,5.92
Germany,2021,1121000000,41796485000000,37285,8.36,7.16,66.8,0.844,15.18,0.54
Germany,2021,83000000,1684236000000,20292,3.59,10.74,69.0,0.865,9.69,-0.4
Germany,2021,1118000000,55096158000000,49281,0.79,13.34,84.4,0.645,3.94,3.95
Germany,2021,503000000,25302912000000,50304,0.46,10.05,66.3,0.829,10.35,-0.33
Germany,2021,618000000,45076302000000,72939,5.4,14.51,82.5,0.839,13.83,2.0
Germany,2021,594000000,10403316000000,17514,11.61,4.07,79.5,0.915,17.54,-1.06
Germany,2021,886000000,2836972000000,3202,3.25,8.0,62.0,0.646,9.82,1.06
Japan,2021,1267000000,84465822000000,66666,0.97,8.16,83.4,0.64,19.76,-2.97
Japan,2021,1060000000,28908320000000,27272,11.95,17.63,73.5,0.884,4.02,6.82
Japan,2021,352000000,22258368000000,63234,10.16,14.29,77.7,0.868,6.87,6.71
Japan,2021,1376000000,44382880000000,32255,5.9,16.0,83.8,0.896,10.7,-1.74
Japan,2021,1006000000,64914162000000,64527,6.07,8.76,62.2,0.932,17.71,0.4
Japan,2021,1238000000,69122492000000,55834,4.11,2.68,78.0,0.651,0.69,-2.98
Japan,2021,308000000,2755368000000,8946,11.75,17.77,72.7,0.63,19.04,1.48
Japan,2021,601000000,35342406000000,58806,0.49,6.93,76.5,0.639,7.38,2.58
Japan,2021,705000000,39649200000000,56240,7.42,17.01,74.3,0.878,5.04,7.71
Japan,2021,918000000,14767866000000,16087,4.63,4.17,73.0,0.627,8.91,0.45
Japan,2021,125000000,8213750000000,65710,3.91,17.63,82.9,0.706,7.25,-2.23
Japan,2021,832000000,32333184000000,38862,7.75,8.71,64.7,0.955,1.24,2.02
Japan,2021,669000000,25531716000000,38164,8.49,8.16,63.3,0.71,1.04,4.05
Japan,2021,565000000,18333685000000,32449,11.47,11.03,74.8,0.784,0.95,0.77
Japan,2021,961000000,49253172000000,51252,6.02,16.4,78.2,0.688,19.71,4.31
Japan,2021,154000000,5591894000000,36311,5.77,6.72,71.2,0.801,16.88,5.68
Japan,2021,1175000000,53733925000000,45731,0.45,11.37,82.2,0.686,19.48,-2.15
Japan,2021,1258000000,55252618000000,43921,1.93,11.39,67.5,0.767,4.16,8.1
Japan,2021,1055000000,77083575000000,73065,1.22,10.78,66.7,0.929,16.94,-1.53
Japan,2021,302000000,2493010000000,8255,2.33,3.95,66.0,0.566,17.36,-1.35
UK,2021,152000000,4110992000000,27046,2.65,2.42,80.0,0.863,10.9,8.8
UK,2021,125000000,9699375000000,77595,3.36,17.5,68.9,0.647,19.62,7.35
UK,2021,564000000,10032996000000,17789,0.29,17.3,84.3,0.709,16.04,2.98
UK,2021,612000000,34926840000000,57070,3.51,10.32,69.6,0.839,9.06,7.65
UK,2021,1081000000,36979929000000,34209,9.11,16.05,81.2,0.854,7.71,6.2
UK,2021,200000000,11236800000000,56184,3.09,2.26,70.6,0.759,18.67,3.28
UK,2021,1379000000,11820788000000,8572,2.49,14.31,62.0,0.774,17.39,4.05
UK,2021,263000000,3422945000000,13015,4.08,11.63,63.5,0.649,10.7,-1.22
UK,2021,914000000,7407970000000,8105,7.84,5.67,73.6,0.766,2.12,5.26
UK,2021,22000000,1283634000000,58347,8.05,15.38,62.8,0.791,5.69,-1.04
UK,2021,965000000,52671630000000,54582,1.84,7.55,74.2,0.727,18.62,8.12
UK,2021,108000000,2082024000000,19278,11.86,3.43,65.6,0.75,11.6,-0.57
UK,2021,1052000000,76276312000000,72506,5.38,14.61,66.3,0.857,2.02,3.22
UK,2021,867000000,43638711000000,50333,10.94,6.5,67.4,0.796,0.76,1.11
UK,2021,460000000,18738100000000,40735,-0.6,15.72,78.3,0.861,4.82,6.66
UK,2021,1375000000,5564625000000,4047,11.75,5.68,72.7,0.94,16.93,-2.56
UK,2021,321000000,11139984000000,34704,2.84,4.89,81.4,0.946,16.6,4.06
UK,2021,1212000000,68940984000000,56882,8.26,9.73,62.4,0.893,8.25,-1.0
UK,2021,1220000000,96731360000000,79288,1.41,15.48,68.1,0.706,2.27,-1.79
UK,2021,1397000000,106057446000000,75918,8.24,13.37,72.6,0.795,10.95,-2.29
France,2021,445000000,5243435000000,11783,6.13,8.8,63.3,0.779,8.34,-2.14
France,2021,1257000000,88271568000000,70224,4.04,14.77,71.0,0.805,14.22,4.64
France,2021,131000000,9924298000000,75758,8.67,11.19,66.9,0.72,9.67,7.24
France,2021,208000000,12593984000000,60548,1.45,16.11,68.6,0.747,1.93,5.52
France,2021,491000000,28828574000000,58714,2.92,2.68,71.1,0.616,16.64,2.75
France,2021,1162000000,10950688000000,9424,10.41,14.49,62.6,0.755,17.58,3.45
France,2021,933000000,17925729000000,19213,4.67,6.57,83.2,0.676,3.44,5.08
France,2021,245000000,20493025000000,83645,0.53,6.53,69.1,0.628,9.44,1.53
France,2021,988000000,28087852000000,28429,8.28,6.64,78.0,0.873,9.54,6.23
France,2021,735000000,14849205000000,20203,-0.08,9.27,81.9,0.771,16.05,6.32
France,2021,606000000,12404214000000,20469,11.45,2.5,79.6,0.555,2.76,-2.56
France,2021,389000000,29256301000000,75209,10.18,3.46,62.0,0.891,15.5,-0.34
France,2021,1342000000,41191348000000,30694,11.55,16.52,74.5,0.592,18.56,8.45
France,2021,740000000,18326100000000,24765,8.72,17.77,82.6,0.889,5.32,3.19
France,2021,967000000,53476067000000,55301,4.82,4.6,62.2,0.633,6.96,7.92
France,2021,1131000000,39539760000000,34960,5.13,5.65,76.8,0.911,18.46,0.88
France,2021,1048000000,16095184000000,15358,2.98,7.05,82.7,0.906,18.63,8.09
France,2021,508000000,14934184000000,29398,-0.62,12.95,75.5,0.687,5.29,5.73
France,2021,1242000000,25790130000000,20765,2.92,6.25,67.3,0.947,11.58,3.71
France,2021,430000000,11497770000000,26739,-0.09,8.91,84.3,0.95,14.22,6.39
Canada,2021,1278000000,57548340000000,45030,4.33,2.49,73.2,0.552,2.28,3.18
Canada,2021,817000000,56055187000000,68611,0.51,9.17,66.5,0.572,9.14,7.25
Canada,2021,320000000,20056320000000,62676,2.13,13.89,67.0,0.645,15.79,3.75
Canada,2021,1028000000,62480812000000,60779,-1.0,8.14,69.5,0.717,10.4,6.46
Canada,2021,1083000000,30852504000000,28488,10.03,12.45,76.4,0.664,2.54,2.0
Canada,2021,1335000000,99599010000000,74606,8.86,3.38,69.3,0.661,12.84,7.67
Canada,2021,752000000,13833792000000,18396,-0.8,6.03,74.4,0.918,14.77,7.71
Canada,2021,399000000,14648487000000,36713,9.08,9.0,66.3,0.852,9.83,6.05
Canada,2021,1160000000,54011920000000,46562,8.0,4.55,70.0,0.946,12.09,6.8
Canada,2021,1016000000,17060672000000,16792,-0.94,2.96,69.6,0.612,9.38,2.75
Canada,2021,491000000,22276670000000,45370,2.76,2.43,84.7,0.595,2.41,-2.66
Canada,2021,694000000,6801894000000,9801,5.06,16.45,75.2,0.878,19.62,6.22
Canada,2021,706000000,51233714000000,72569,5.64,16.52,63.4,0.792,9.48,0.65
Canada,2021,710000000,54080700000000,76170,-0.52,9.68,65.8,0.831,5.86,-1.96
Canada,2021,443000000,31500401000000,71107,10.7,9.73,70.3,0.85,18.69,3.62
